test,alpha,sigma,tau,rho,mu,category_n2,category_n6,category_n12,property_n2,property_n6,property_n12
1,0.2167239756323397,1.1446239137391927,2.0302375698763315,0.21767634431502586,-0.4718508596664111,0.7625915898431872,0.8795957541456643,0.9266496951171243,0.6145947853488422,0.66559237690274,0.679931729531477
2,0.2167239756323397,1.1446239137391927,2.0302375698763315,0.21767634431502586,-0.4718508596664111,0.7512770622457176,0.876728693567577,0.9288487658104929,0.6040108467606998,0.6340943272669384,0.6527680060289053
3,0.2167239756323397,1.1446239137391927,2.0302375698763315,0.21767634431502586,-0.4718508596664111,0.6089327021675893,0.6833571092871443,0.7355703819284731,0.47455008813833915,0.4633969772348519,0.4583978754512088
4,0.2167239756323397,1.1446239137391927,2.0302375698763315,0.21767634431502586,-0.4718508596664111,0.508648652973666,0.5497153774145042,0.5741439428226649,0.3870164126120713,0.36728411256300536,0.3388821873101935
5,0.2167239756323397,1.1446239137391927,2.0302375698763315,0.21767634431502586,-0.4718508596664111,0.4536058793150826,0.47015313832555317,0.4777375926960212,0.3492504871124182,0.31577251198047523,0.2824164913885945
6,0.2167239756323397,1.1446239137391927,2.0302375698763315,0.21767634431502586,-0.4718508596664111,0.4378791251791599,0.4450719417876822,0.4477741936055261,0.3337543266189046,0.3026216262757584,0.2565781393152517
7,0.2167239756323397,1.1446239137391927,2.0302375698763315,0.21767634431502586,-0.4718508596664111,0.43435774845168273,0.44033622971412,0.4473946224543496,0.327966637809553,0.29687380898696797,0.2548860470190249
8,0.2167239756323397,1.1446239137391927,2.0302375698763315,0.21767634431502586,-0.4718508596664111,0.4319285869627078,0.4397014806851494,0.44217536234564947,0.3372225606082565,0.29833139935882447,0.26426029247182237
9,0.2167239756323397,1.1446239137391927,2.0302375698763315,0.21767634431502586,-0.4718508596664111,0.42761550208240506,0.4361179480647453,0.43444286326011844,0.356270460589405,0.309140686093964,0.2965016818503933
10,0.2167239756323397,1.1446239137391927,2.0302375698763315,0.21767634431502586,-0.4718508596664111,0.43699194091066174,0.4237088707747786,0.43451359533302514,0.3719833749053171,0.3368419220310174,0.3300673035873807
