test,alpha,sigma,tau,rho,mu,category_n2,category_n6,category_n12,property_n2,property_n6,property_n12
1,0.24278720412398272,0.3018047045916319,1.7725098123143797,0.032053042901679873,-0.2915937904961298,0.736224033004576,0.8631431517896028,0.9170172910147558,0.5457047305565158,0.5699332948531387,0.5658028598280734
2,0.24278720412398272,0.3018047045916319,1.7725098123143797,0.032053042901679873,-0.2915937904961298,0.735440010352799,0.8626552844347934,0.9169456896832998,0.5238417445570958,0.5316874281096694,0.5171052843040338
3,0.24278720412398272,0.3018047045916319,1.7725098123143797,0.032053042901679873,-0.2915937904961298,0.7117027848900338,0.8326049909304672,0.8912326699279888,0.4864330545861791,0.4737215782015003,0.446161183305845
4,0.24278720412398272,0.3018047045916319,1.7725098123143797,0.032053042901679873,-0.2915937904961298,0.6800516101713505,0.7874424965220065,0.8491583669797167,0.4502682816015271,0.4167131576083252,0.37663359390853063
5,0.24278720412398272,0.3018047045916319,1.7725098123143797,0.032053042901679873,-0.2915937904961298,0.6362674834912936,0.7285168315696745,0.7866272704524431,0.41262918440446394,0.36575813494367004,0.3173220250435407
6,0.24278720412398272,0.3018047045916319,1.7725098123143797,0.032053042901679873,-0.2915937904961298,0.5937115455345447,0.6660494704094984,0.7136684858906797,0.3830501845669298,0.32152088153411407,0.2717014791325115
7,0.24278720412398272,0.3018047045916319,1.7725098123143797,0.032053042901679873,-0.2915937904961298,0.5540803771617672,0.6079332483248787,0.6448718832063007,0.35811308361455485,0.29239721482761466,0.24147839493684356
8,0.24278720412398272,0.3018047045916319,1.7725098123143797,0.032053042901679873,-0.2915937904961298,0.5220580965486648,0.5572685071751761,0.5825331063580232,0.3446975980349975,0.2757078326978071,0.22709480283916614
9,0.24278720412398272,0.3018047045916319,1.7725098123143797,0.032053042901679873,-0.2915937904961298,0.4959571295883029,0.5198013683055303,0.5363933168723308,0.34360213301444664,0.2724882239613286,0.22627903991268103
10,0.24278720412398272,0.3018047045916319,1.7725098123143797,0.032053042901679873,-0.2915937904961298,0.4786363262266608,0.49393712921689337,0.5036400775946174,0.3489668004795914,0.28330791159159224,0.24019509790610855
