test,alpha,sigma,tau,rho,mu,category_n2,category_n6,category_n12,property_n2,property_n6,property_n12
1,1.6310914416846587,0.04699481243089157,0.5725318053737283,0.012892719971998735,-0.9144126623888832,0.3839505490976711,0.5124222478173601,0.6254379304649188,0.3186105806816586,0.339165953076026,0.3462680065985466
2,1.6310914416846587,0.04699481243089157,0.5725318053737283,0.012892719971998735,-0.9144126623888832,0.3845162361071988,0.5119350509116947,0.6262765189202784,0.31358047935533306,0.3268537138855153,0.32690024362796116
3,1.6310914416846587,0.04699481243089157,0.5725318053737283,0.012892719971998735,-0.9144126623888832,0.38231085259116165,0.5052205736091538,0.6173099864516742,0.30743055364528665,0.3121208865378714,0.3043507939210539
4,1.6310914416846587,0.04699481243089157,0.5725318053737283,0.012892719971998735,-0.9144126623888832,0.37808338982614154,0.4939541642252693,0.6019578201399661,0.30101816063260134,0.29752245996186444,0.282041575091142
5,1.6310914416846587,0.04699481243089157,0.5725318053737283,0.012892719971998735,-0.9144126623888832,0.372383922135683,0.47812386149264946,0.5794790103478283,0.29423422597965604,0.28319996998034086,0.2613098478645833
6,1.6310914416846587,0.04699481243089157,0.5725318053737283,0.012892719971998735,-0.9144126623888832,0.36498803994400436,0.4589958726655399,0.5512263877513345,0.28812189905605246,0.27030716799937343,0.24231415300379708
7,1.6310914416846587,0.04699481243089157,0.5725318053737283,0.012892719971998735,-0.9144126623888832,0.3574562945852765,0.4375058598843217,0.5191091227051842,0.2822373765884007,0.2587861771226614,0.22649075440923247
8,1.6310914416846587,0.04699481243089157,0.5725318053737283,0.012892719971998735,-0.9144126623888832,0.34907237381058703,0.4160808016027462,0.4863700134210263,0.2773109691786469,0.2501352225809853,0.214457458317626
9,1.6310914416846587,0.04699481243089157,0.5725318053737283,0.012892719971998735,-0.9144126623888832,0.34132201562246617,0.39505308068896955,0.45320880218282766,0.2739818784160737,0.24391683275915269,0.2064331821252621
10,1.6310914416846587,0.04699481243089157,0.5725318053737283,0.012892719971998735,-0.9144126623888832,0.33416687769768266,0.3758227371794802,0.4229279212555815,0.27169966627212183,0.24054947382958974,0.2022852849454069
