test,alpha,sigma,tau,rho,mu,category_n2,category_n6,category_n12,property_n2,property_n6,property_n12
1,0.07879686920624013,0.24136589979752898,0.16386878025702667,0.09147195443090918,-0.3828445836478283,0.4226599169492638,0.45131302889957514,0.4878702268752347,0.40878638680450685,0.41153484265852514,0.4086613925897875
2,0.07879686920624013,0.24136589979752898,0.16386878025702667,0.09147195443090918,-0.3828445836478283,0.42309504942420006,0.4500325922188936,0.4881978948344109,0.40923716356431367,0.41081672981199535,0.41318508200154
3,0.07879686920624013,0.24136589979752898,0.16386878025702667,0.09147195443090918,-0.3828445836478283,0.4133039591696603,0.42424415264988163,0.439916255734101,0.4080402943557789,0.40775912926666513,0.40792238288866217
4,0.07879686920624013,0.24136589979752898,0.16386878025702667,0.09147195443090918,-0.3828445836478283,0.4120504724946124,0.4201584012037945,0.43266571359991174,0.40639816473530704,0.4072342915825858,0.4082558942141472
5,0.07879686920624013,0.24136589979752898,0.16386878025702667,0.09147195443090918,-0.3828445836478283,0.40972309424172465,0.4125195609589941,0.42290767064069795,0.40591735868568846,0.40689395604916806,0.4070456324269114
6,0.07879686920624013,0.24136589979752898,0.16386878025702667,0.09147195443090918,-0.3828445836478283,0.4094604491598983,0.4100493534110778,0.41440122862504175,0.4054226397207127,0.40661434641286565,0.4067285948922907
7,0.07879686920624013,0.24136589979752898,0.16386878025702667,0.09147195443090918,-0.3828445836478283,0.4069192155346135,0.40914807115638546,0.4110442257002942,0.40664795053081865,0.4074767247733063,0.4045555291312308
8,0.07879686920624013,0.24136589979752898,0.16386878025702667,0.09147195443090918,-0.3828445836478283,0.40780646196921155,0.4068449061338879,0.4093793918244879,0.4077698769819875,0.4054429041333041,0.40561474855413227
9,0.07879686920624013,0.24136589979752898,0.16386878025702667,0.09147195443090918,-0.3828445836478283,0.40726733535291154,0.4079465959665438,0.4065183892660356,0.40649520950790086,0.40697941137962224,0.40733922810829154
10,0.07879686920624013,0.24136589979752898,0.16386878025702667,0.09147195443090918,-0.3828445836478283,0.40513360645761853,0.4061280786966705,0.40741748718564835,0.4059663156177222,0.4060860086556076,0.4046341176411766
