test,alpha,sigma,tau,rho,mu,category_n2,category_n6,category_n12,property_n2,property_n6,property_n12
1,0.23165255659259854,1.9756195571824842,0.22467548026737635,0.13057015481916193,-0.7645792189409388,0.6223367632815072,0.7934420146823131,0.8698374868348561,0.513978354333602,0.5625080868215993,0.587459089726035
2,0.23165255659259854,1.9756195571824842,0.22467548026737635,0.13057015481916193,-0.7645792189409388,0.6287786478494076,0.7897859175524907,0.8710812128653077,0.5141003701217414,0.5517690737203205,0.5954526961255923
3,0.23165255659259854,1.9756195571824842,0.22467548026737635,0.13057015481916193,-0.7645792189409388,0.3867283494547199,0.39559152884137383,0.4053448139941625,0.34908249924142926,0.3430974012103065,0.3322784227289515
4,0.23165255659259854,1.9756195571824842,0.22467548026737635,0.13057015481916193,-0.7645792189409388,0.3885361906520962,0.40063624510624596,0.39547631266816635,0.3554805014925909,0.3379974240357571,0.33101540438446253
5,0.23165255659259854,1.9756195571824842,0.22467548026737635,0.13057015481916193,-0.7645792189409388,0.38471384910835676,0.38326701672189784,0.3935476396629264,0.35641552668405174,0.33619705868291005,0.31799542721782403
6,0.23165255659259854,1.9756195571824842,0.22467548026737635,0.13057015481916193,-0.7645792189409388,0.386178751289057,0.38391452468652243,0.3811696695763963,0.3667874594975247,0.34280281690042963,0.31820486975181383
7,0.23165255659259854,1.9756195571824842,0.22467548026737635,0.13057015481916193,-0.7645792189409388,0.38591585737939627,0.39237409605623735,0.3939528072305983,0.34013177076328655,0.33897410330727545,0.3230020450041756
8,0.23165255659259854,1.9756195571824842,0.22467548026737635,0.13057015481916193,-0.7645792189409388,0.39498751473843813,0.3793335911308776,0.3896694432491325,0.35757625009073796,0.34889503749833983,0.32993673513107136
9,0.23165255659259854,1.9756195571824842,0.22467548026737635,0.13057015481916193,-0.7645792189409388,0.38459812568080065,0.3946513715311777,0.3794679799882711,0.3657905277103497,0.3341822160670962,0.3335151140078047
10,0.23165255659259854,1.9756195571824842,0.22467548026737635,0.13057015481916193,-0.7645792189409388,0.3766260973859764,0.3845958502159853,0.38916348247673743,0.3634727703291824,0.32445734824976163,0.34048466396318344
