test,alpha,sigma,tau,rho,mu,category_n2,category_n6,category_n12,property_n2,property_n6,property_n12
1,0.24978690313567642,0.045751335330143715,0.13063323078677058,0.3799367671622397,-1.554478243450094,0.17863097149591337,0.1862816664834866,0.19820240504578002,0.17706406381952705,0.17855441501133865,0.17821671489908433
2,0.24978690313567642,0.045751335330143715,0.13063323078677058,0.3799367671622397,-1.554478243450094,0.17854238913975976,0.18655565493030873,0.1978168209089271,0.17708024165972316,0.17777570736324905,0.1778822605458608
3,0.24978690313567642,0.045751335330143715,0.13063323078677058,0.3799367671622397,-1.554478243450094,0.17719440944209874,0.1810076580319756,0.18612070744505418,0.1759453847955417,0.1757457339977927,0.17586385099364069
4,0.24978690313567642,0.045751335330143715,0.13063323078677058,0.3799367671622397,-1.554478243450094,0.1758341914729886,0.17661892374008245,0.1784283491791677,0.17507539868425792,0.17421589366093046,0.174547807949426
5,0.24978690313567642,0.045751335330143715,0.13063323078677058,0.3799367671622397,-1.554478243450094,0.17472654752905897,0.1751599494446421,0.1757708423815731,0.1748777474626849,0.17420023767102408,0.17451260644062075
6,0.24978690313567642,0.045751335330143715,0.13063323078677058,0.3799367671622397,-1.554478243450094,0.17456974472583714,0.17509467757598476,0.1748668126374482,0.17467015665606722,0.1742583784392946,0.17436083116106027
7,0.24978690313567642,0.045751335330143715,0.13063323078677058,0.3799367671622397,-1.554478243450094,0.17481736923845698,0.1752726163764279,0.17483539987788968,0.17453448430740467,0.17485693495244758,0.1743146225334608
8,0.24978690313567642,0.045751335330143715,0.13063323078677058,0.3799367671622397,-1.554478243450094,0.17475888381136684,0.17563034293277027,0.17473019584033112,0.17488824953060497,0.17490580472923015,0.17377144605260855
9,0.24978690313567642,0.045751335330143715,0.13063323078677058,0.3799367671622397,-1.554478243450094,0.17474074479573298,0.17538309798215923,0.1743459671036973,0.17464198643062914,0.174482570846844,0.17372999902102812
10,0.24978690313567642,0.045751335330143715,0.13063323078677058,0.3799367671622397,-1.554478243450094,0.17480342689432976,0.17504604200202128,0.17450959608002092,0.17462072964880304,0.17393151552535974,0.1742847606247998
