test,alpha,sigma,tau,rho,mu,category_n2,category_n6,category_n12,property_n2,property_n6,property_n12
1,0.17686096262186765,0.0634017619304359,3.568345832449401,0.10179957837841457,1.1428234463908205,0.8989189333636246,0.9527833632351025,0.9721182255202675,0.7808401930740352,0.7953394612789453,0.8083277374241058
2,0.17686096262186765,0.0634017619304359,3.568345832449401,0.10179957837841457,1.1428234463908205,0.8946827433639292,0.953641906274634,0.9742291799786111,0.7493492111464797,0.7499924566528813,0.7426333730937436
3,0.17686096262186765,0.0634017619304359,3.568345832449401,0.10179957837841457,1.1428234463908205,0.8322596842819792,0.8929670080541083,0.9266896789623266,0.67155815595928,0.6412129876182615,0.605660837050972
4,0.17686096262186765,0.0634017619304359,3.568345832449401,0.10179957837841457,1.1428234463908205,0.7535173678565177,0.7959813310785572,0.8355347220034329,0.5872732775700955,0.5280338474640446,0.47274967654826505
5,0.17686096262186765,0.0634017619304359,3.568345832449401,0.10179957837841457,1.1428234463908205,0.690333937844941,0.7101097563113937,0.7443830893637877,0.5184416315684612,0.4381093981176196,0.37769730092694914
6,0.17686096262186765,0.0634017619304359,3.568345832449401,0.10179957837841457,1.1428234463908205,0.6488969461709985,0.6532147882083322,0.6780952885950898,0.47593115471562,0.38083100995073194,0.3223733339561083
7,0.17686096262186765,0.0634017619304359,3.568345832449401,0.10179957837841457,1.1428234463908205,0.62792196717597,0.6248372858504175,0.637850016368221,0.46034042870883246,0.35850123712140924,0.29859337544955294
8,0.17686096262186765,0.0634017619304359,3.568345832449401,0.10179957837841457,1.1428234463908205,0.6234829648208564,0.6152327120067101,0.6187859882069483,0.4638308886717623,0.3694663846643959,0.30060795362467696
9,0.17686096262186765,0.0634017619304359,3.568345832449401,0.10179957837841457,1.1428234463908205,0.6233990890297522,0.6140477780365415,0.6076148735368483,0.4796557240830491,0.40439231884129506,0.32620448139399627
10,0.17686096262186765,0.0634017619304359,3.568345832449401,0.10179957837841457,1.1428234463908205,0.6181306079910748,0.61424737861463,0.6018258156343781,0.5053584481925063,0.4536933832880684,0.3707138131413221
