test,alpha,sigma,tau,rho,mu,category_n2,category_n6,category_n12,property_n2,property_n6,property_n12
1,0.13452096451024498,1.3358006821315171,1.6746249328668599,0.011834035813808442,1.4591807582145517,0.8471658667840068,0.9194676769295779,0.9511439518965257,0.7469704866404371,0.7483285446932783,0.7546383712794876
2,0.13452096451024498,1.3358006821315171,1.6746249328668599,0.011834035813808442,1.4591807582145517,0.849633400132251,0.9207019517457313,0.9500184037260704,0.7452536758931965,0.7378439131642396,0.7477839988865288
3,0.13452096451024498,1.3358006821315171,1.6746249328668599,0.011834035813808442,1.4591807582145517,0.8086739671364146,0.8626229073175882,0.8915187965135194,0.70899746196277,0.6968754050490786,0.680308470161507
4,0.13452096451024498,1.3358006821315171,1.6746249328668599,0.011834035813808442,1.4591807582145517,0.8007977608335657,0.8588895313959669,0.8837929503833657,0.6997819871429266,0.6965587917712951,0.6769340517173856
5,0.13452096451024498,1.3358006821315171,1.6746249328668599,0.011834035813808442,1.4591807582145517,0.7959560499566339,0.8504306525877318,0.8731646891658699,0.6893196567358716,0.6744797926711998,0.661353256796744
6,0.13452096451024498,1.3358006821315171,1.6746249328668599,0.011834035813808442,1.4591807582145517,0.7859437311673081,0.8328997149356381,0.8613266732358956,0.6821919195752161,0.6657602051459646,0.6426691064113181
7,0.13452096451024498,1.3358006821315171,1.6746249328668599,0.011834035813808442,1.4591807582145517,0.7773965912795683,0.822139387231356,0.8479827039330327,0.6828992260644428,0.6619427714407962,0.6323664866144182
8,0.13452096451024498,1.3358006821315171,1.6746249328668599,0.011834035813808442,1.4591807582145517,0.7673950294495984,0.8058041319072222,0.8258267937666112,0.6706035426725969,0.6563642096681667,0.6287453494898289
9,0.13452096451024498,1.3358006821315171,1.6746249328668599,0.011834035813808442,1.4591807582145517,0.7582340880167331,0.7885854045481185,0.8131584612179129,0.6707485742787807,0.6466256674492061,0.6287936805797516
10,0.13452096451024498,1.3358006821315171,1.6746249328668599,0.011834035813808442,1.4591807582145517,0.7474705832578221,0.7764844528971352,0.7882847763911716,0.6714323760147078,0.6472865660208265,0.622612002630152
