test,alpha,sigma,tau,rho,mu,category_n2,category_n6,category_n12,property_n2,property_n6,property_n12
1,0.14524884229514914,0.4391788407228927,4.02897577993294,0.006325754653656999,0.2956433403428564,0.8977992420324291,0.9564383312749869,0.9748465219689554,0.5616641382727505,0.5414792075798184,0.5121181836034234
2,0.14524884229514914,0.4391788407228927,4.02897577993294,0.006325754653656999,0.2956433403428564,0.8981819014248653,0.9562433196724488,0.9752549102829831,0.539456668057881,0.507029339277023,0.47054362323991805
3,0.14524884229514914,0.4391788407228927,4.02897577993294,0.006325754653656999,0.2956433403428564,0.8872822951888166,0.9467697724312559,0.9680497176569126,0.5118741476833933,0.46546684862749654,0.42157927681786855
4,0.14524884229514914,0.4391788407228927,4.02897577993294,0.006325754653656999,0.2956433403428564,0.8726318210159391,0.9334663434505864,0.9576085404570397,0.48894204018796794,0.43313448517798003,0.38285634976103555
5,0.14524884229514914,0.4391788407228927,4.02897577993294,0.006325754653656999,0.2956433403428564,0.8524024713398688,0.9158819105152473,0.9431778366619418,0.4666373689197631,0.40485267108857115,0.35170649486873456
6,0.14524884229514914,0.4391788407228927,4.02897577993294,0.006325754653656999,0.2956433403428564,0.8297754794835103,0.8920199117652556,0.9232173976142941,0.44719915820528583,0.38054345150970703,0.3276645000408786
7,0.14524884229514914,0.4391788407228927,4.02897577993294,0.006325754653656999,0.2956433403428564,0.8043418799241302,0.8651104289664012,0.8971217943773188,0.4303596051156918,0.3608617084524953,0.30679153017045624
8,0.14524884229514914,0.4391788407228927,4.02897577993294,0.006325754653656999,0.2956433403428564,0.7766562380040535,0.8357319209743231,0.8707157923141667,0.4165895046110653,0.3472206154463539,0.29140843576691944
9,0.14524884229514914,0.4391788407228927,4.02897577993294,0.006325754653656999,0.2956433403428564,0.7482510608571342,0.8053376862406246,0.8408255480171836,0.40313866722052955,0.3338455810057982,0.27992858015727323
10,0.14524884229514914,0.4391788407228927,4.02897577993294,0.006325754653656999,0.2956433403428564,0.7205941304439892,0.7763591109243814,0.8081348689079497,0.39391179548251837,0.3237003824567043,0.2716900292262333
