test,alpha,sigma,tau,rho,mu,category_n2,category_n6,category_n12,property_n2,property_n6,property_n12
1,0.1657370198285207,0.5306393807859601,4.007785725218261,0.27913732134171954,-1.0072923518875936,0.8479919121725,0.9370425313660438,0.9634124407246528,0.6931798989301599,0.7129935402218375,0.7349748302659149
2,0.1657370198285207,0.5306393807859601,4.007785725218261,0.27913732134171954,-1.0072923518875936,0.8513576114961601,0.9397774832848107,0.9656023155600497,0.652224457411554,0.6739487127781203,0.6743756349902097
3,0.1657370198285207,0.5306393807859601,4.007785725218261,0.27913732134171954,-1.0072923518875936,0.6619399337070423,0.7228194405703547,0.753872743389536,0.4693770551934889,0.45680868541651265,0.41024042775731456
4,0.1657370198285207,0.5306393807859601,4.007785725218261,0.27913732134171954,-1.0072923518875936,0.5036035645778872,0.5157978597641296,0.5358997021175722,0.3391804228618202,0.3043849020148686,0.24513137140561772
5,0.1657370198285207,0.5306393807859601,4.007785725218261,0.27913732134171954,-1.0072923518875936,0.4362196518377502,0.42232695094550843,0.440860098008085,0.2799678152034937,0.24352007634340095,0.19244663176542162
6,0.1657370198285207,0.5306393807859601,4.007785725218261,0.27913732134171954,-1.0072923518875936,0.412036407397472,0.4025755052962765,0.4166269186941056,0.2659222826503104,0.23082728362741156,0.18361711006477385
7,0.1657370198285207,0.5306393807859601,4.007785725218261,0.27913732134171954,-1.0072923518875936,0.40890075327813485,0.4054312513303287,0.4171232005295325,0.27395130674687845,0.21936399874664606,0.1844604610285056
8,0.1657370198285207,0.5306393807859601,4.007785725218261,0.27913732134171954,-1.0072923518875936,0.4034356817843506,0.4115374549107562,0.41106119890799736,0.28775863284431963,0.21768044830552827,0.18357192104292444
9,0.1657370198285207,0.5306393807859601,4.007785725218261,0.27913732134171954,-1.0072923518875936,0.3995521519947895,0.41054385893267586,0.40345595006852464,0.299703861239684,0.2294439390496056,0.1985321609273869
10,0.1657370198285207,0.5306393807859601,4.007785725218261,0.27913732134171954,-1.0072923518875936,0.39387083410741414,0.40697963396873926,0.39979433827279437,0.3278012479190873,0.27638414923996346,0.24313239905781245
