test,alpha,sigma,tau,rho,mu,category_n2,category_n6,category_n12,property_n2,property_n6,property_n12
1,0.6177313909571851,0.49979600634188065,3.6552573449881915,0.1285386122721148,-0.557972078654352,0.8566822364902381,0.9388513582283773,0.9662801127450272,0.7228378809444674,0.758803784221384,0.7629533354727183
2,0.6177313909571851,0.49979600634188065,3.6552573449881915,0.1285386122721148,-0.557972078654352,0.8535939552579495,0.9353861324571783,0.9673494762304886,0.6671227607456153,0.6506530975451746,0.6196557458104204
3,0.6177313909571851,0.49979600634188065,3.6552573449881915,0.1285386122721148,-0.557972078654352,0.7418410287742506,0.8156759958452908,0.867704580913528,0.5095585246395445,0.40034777686088163,0.3201486842583566
4,0.6177313909571851,0.49979600634188065,3.6552573449881915,0.1285386122721148,-0.557972078654352,0.6146385893784736,0.6524805635165531,0.7089010762246362,0.3705436002296053,0.22478207302977093,0.14414612967847898
5,0.6177313909571851,0.49979600634188065,3.6552573449881915,0.1285386122721148,-0.557972078654352,0.5210161087130011,0.5357848743064423,0.5811611635033186,0.28552911692016353,0.13570954994284876,0.07286828472919149
6,0.6177313909571851,0.49979600634188065,3.6552573449881915,0.1285386122721148,-0.557972078654352,0.47000847623718156,0.4780951926277567,0.49793146997106696,0.24417434100885627,0.09954529955783213,0.052210936467335774
7,0.6177313909571851,0.49979600634188065,3.6552573449881915,0.1285386122721148,-0.557972078654352,0.45337767074658525,0.4491788506732162,0.4652146277168776,0.22620706804222307,0.08892839564744336,0.05042483361289941
8,0.6177313909571851,0.49979600634188065,3.6552573449881915,0.1285386122721148,-0.557972078654352,0.44640142141416056,0.436534328516321,0.4487232665575895,0.23111988442213877,0.09553668762299389,0.056299680900144713
9,0.6177313909571851,0.49979600634188065,3.6552573449881915,0.1285386122721148,-0.557972078654352,0.4427226084435251,0.43124555260896585,0.4444925534514261,0.2482266044719314,0.1212690794893397,0.07266647505445777
10,0.6177313909571851,0.49979600634188065,3.6552573449881915,0.1285386122721148,-0.557972078654352,0.4422758536862579,0.43700106051745424,0.44363296760830184,0.28669153687248977,0.1682909582245599,0.11427567424197843
