test,alpha,sigma,tau,rho,mu,category_positive,property_positive,category_posneg,property_posneg
1,0.606307115562656,0.2784391907043755,0.7818775582127273,0.1549254424785996,-0.09978423157953463,0.8575160632091716,0.6363780561007953,0.8277332633841021,0.7056804859149024
2,0.606307115562656,0.2784391907043755,0.7818775582127273,0.1549254424785996,-0.09978423157953463,0.783876573312308,0.5488579232917375,0.6712647758520394,0.5174380766831401
3,0.606307115562656,0.2784391907043755,0.7818775582127273,0.1549254424785996,-0.09978423157953463,0.6783869216472468,0.4573568304486486,0.49403284923359464,0.35269347677176877
4,0.606307115562656,0.2784391907043755,0.7818775582127273,0.1549254424785996,-0.09978423157953463,0.570603745445542,0.3855040301829462,0.36245838055145624,0.2525509954837133
5,0.606307115562656,0.2784391907043755,0.7818775582127273,0.1549254424785996,-0.09978423157953463,0.5113693036825564,0.346889932998256,0.3249027791707591,0.23126996114680082
6,0.606307115562656,0.2784391907043755,0.7818775582127273,0.1549254424785996,-0.09978423157953463,0.48675982851837263,0.33637469656567565,0.34571726956487747,0.25519665638286465
7,0.606307115562656,0.2784391907043755,0.7818775582127273,0.1549254424785996,-0.09978423157953463,0.4785237271875965,0.3352173947254223,0.39525133309557675,0.3117486116184084
8,0.606307115562656,0.2784391907043755,0.7818775582127273,0.1549254424785996,-0.09978423157953463,0.4761963616818142,0.342045980977074,0.43836859770215025,0.35908643996506656
9,0.606307115562656,0.2784391907043755,0.7818775582127273,0.1549254424785996,-0.09978423157953463,0.4759456343071554,0.358378122332538,0.4560326321053881,0.3979057105617647
10,0.606307115562656,0.2784391907043755,0.7818775582127273,0.1549254424785996,-0.09978423157953463,0.4745466812344493,0.38413341873402446,0.4668348005989327,0.426046504768777
